season,week,celebrity_name,judge_rank,audience_rank,final_rank,pred_eliminated,survival_prob
27,2,DeMarcus Ware,6.0,1.0,5.0,0,1.0
27,2,Evanna Lynch,5.0,7.0,6.0,0,0.9501326594228305
27,2,Mary Lou Retton,7.0,6.0,7.0,0,0.9473648422571279
27,2,John Schneider,8.0,8.0,8.0,0,0.8922377015355402
27,2,Nancy McKeon,9.0,10.0,9.0,0,0.8700491863567532
27,2,Bobby Bones,10.0,9.0,9.0,0,0.8784440871213071
27,2,Danelle Umstead,11.0,11.0,11.0,0,0.7948493243115576
27,2,Joe Amabile,12.0,12.0,12.0,1,0.7037281236915873
27,3,Evanna Lynch,2.0,3.0,1.0,0,1.0
27,3,Milo Manheim,2.0,3.0,1.0,0,1.0
27,3,Tinashe,2.0,3.0,1.0,0,1.0
27,3,DeMarcus Ware,5.0,1.0,4.0,0,1.0
27,3,Juan Pablo Di Pace,1.0,6.0,5.0,0,1.0
27,3,Alexis Ren,5.0,2.0,5.0,0,0.990335495761353
27,3,Mary Lou Retton,7.0,7.0,7.0,0,0.914641004362641
27,3,Bobby Bones,8.0,8.0,8.0,0,0.8919139928397732
27,3,Nancy McKeon,9.0,9.0,9.0,0,0.8326802620728964
27,3,John Schneider,10.0,10.0,10.0,0,0.7900320519024729
27,3,Joe Amabile,11.0,11.0,11.0,1,0.6546535343855944
27,4,Mary Lou Retton,2.0,3.0,1.0,0,1.0
27,4,Tinashe,2.0,3.0,1.0,0,1.0
27,4,Alexis Ren,4.0,2.0,3.0,0,0.9897287497050898
27,4,Evanna Lynch,5.0,1.0,3.0,0,0.998398320932311
27,4,Milo Manheim,1.0,6.0,5.0,0,1.0
27,4,Juan Pablo Di Pace,5.0,5.0,6.0,0,0.9741154207924355
27,4,DeMarcus Ware,7.0,7.0,7.0,0,0.9455749574027619
27,4,John Schneider,8.0,9.0,8.0,0,0.7827103226350904
27,4,Bobby Bones,9.0,8.0,8.0,0,0.8060769377606631
27,4,Joe Amabile,10.0,10.0,10.0,1,0.6059144886126984
27,5,Milo Manheim,3.0,1.0,1.0,0,1.0
27,5,Alexis Ren,1.0,4.0,2.0,0,1.0
27,5,Juan Pablo Di Pace,1.0,4.0,2.0,0,1.0
27,5,DeMarcus Ware,4.0,2.0,4.0,0,0.9849710686829175
27,5,Evanna Lynch,6.0,3.0,5.0,0,0.9568563308995275
27,5,Mary Lou Retton,5.0,6.0,6.0,0,0.9542754497509841
27,5,John Schneider,6.0,7.0,7.0,0,0.8269619220693514
27,5,Bobby Bones,8.0,8.0,8.0,0,0.7197336340663582
27,5,Joe Amabile,9.0,9.0,9.0,0,0.5957017258194248
27,6,Juan Pablo Di Pace,1.0,3.0,1.0,0,1.0
27,6,Milo Manheim,1.0,3.0,1.0,0,1.0
27,6,Evanna Lynch,3.0,1.0,1.0,0,1.0
27,6,DeMarcus Ware,5.0,2.0,4.0,0,0.9660172836158029
27,6,Alexis Ren,4.0,5.0,5.0,0,0.9614284017125433
27,6,Mary Lou Retton,6.0,6.0,6.0,0,0.9006499539083588
27,6,Bobby Bones,7.0,8.0,7.0,0,0.7119123754971319
27,6,Joe Amabile,7.0,9.0,8.0,1,0.6347772221678255
27,6,John Schneider,9.0,7.0,8.0,0,0.6997171791840118
27,7,Milo Manheim,2.0,1.0,1.0,0,0.9576890475416625
27,7,Evanna Lynch,1.0,4.0,2.0,0,0.9698107924843888
27,7,Juan Pablo Di Pace,3.0,2.0,2.0,0,0.9337080163810688
27,7,Alexis Ren,4.0,5.0,4.0,0,0.8991601029948199
27,7,DeMarcus Ware,6.0,3.0,4.0,0,0.8719877219717155
27,7,John Schneider,5.0,6.0,6.0,0,0.720632392470878
27,7,Bobby Bones,6.0,7.0,7.0,1,0.6826282831858482
27,7,Joe Amabile,8.0,8.0,8.0,1,0.53198996145631
27,8,Evanna Lynch,2.0,2.0,1.0,0,0.9276141546576829
27,8,Juan Pablo Di Pace,1.0,4.0,2.0,0,0.9147231780845241
27,8,Alexis Ren,2.0,3.0,2.0,0,0.8867685823066729
27,8,Milo Manheim,4.0,1.0,2.0,0,0.8769980275189457
27,8,Joe Amabile,5.0,6.0,5.0,1,0.4681075369831966
27,8,Bobby Bones,6.0,5.0,5.0,1,0.5342998296569194
27,9,Evanna Lynch,1.0,3.0,1.0,0,0.4267504474685455
27,9,Alexis Ren,3.0,1.0,1.0,1,0.35312451422553615
27,9,Milo Manheim,1.0,4.0,3.0,1,0.3933774359119997
27,9,Bobby Bones,4.0,2.0,4.0,1,0.05865335591502152
28,1,Hannah Brown,2.0,1.0,1.0,0,1.0
28,1,James Van Der Beek,1.0,3.0,2.0,0,1.0
28,1,Lauren Alaina,3.0,2.0,3.0,0,0.9854612180098576
28,1,Karamo Brown,5.0,4.0,4.0,0,0.9327035316115139
28,1,Mary Wilson,5.0,4.0,4.0,0,0.9327035316115139
28,1,Sailor Brinkley-Cook,4.0,6.0,6.0,0,0.937975028884699
28,1,Ally Brooke,7.0,7.0,7.0,0,0.8935000023050754
28,1,Kel Mitchell,7.0,7.0,7.0,0,0.8935000023050754
28,1,Kate Flannery,9.0,9.0,9.0,0,0.8331891270726501
28,1,Ray Lewis,9.0,9.0,9.0,0,0.8331891270726501
28,1,Sean Spicer,11.0,12.0,11.0,0,0.7287189821076531
28,1,Lamar Odom,12.0,11.0,11.0,0,0.7445548307604548
28,2,Ally Brooke,3.0,2.0,1.0,0,1.0
28,2,James Van Der Beek,3.0,2.0,1.0,0,1.0
28,2,Kel Mitchell,3.0,2.0,1.0,0,1.0
28,2,Hannah Brown,1.0,6.0,4.0,0,1.0
28,2,Kate Flannery,2.0,5.0,4.0,0,1.0
28,2,Lauren Alaina,6.0,1.0,4.0,0,0.982809680106378
28,2,Karamo Brown,6.0,7.0,7.0,0,0.9532664276756185
28,2,Sailor Brinkley-Cook,8.0,8.0,8.0,0,0.9369575293314665
28,2,Sean Spicer,9.0,10.0,9.0,0,0.8151315231208681
28,2,Mary Wilson,10.0,9.0,9.0,0,0.8252129593822641
28,2,Ray Lewis,10.0,11.0,11.0,1,0.7891112109939282
28,2,Lamar Odom,12.0,12.0,12.0,1,0.6342604509102743
28,3,Ally Brooke,1.0,2.0,1.0,0,1.0
28,3,Kate Flannery,1.0,2.0,1.0,0,1.0
28,3,James Van Der Beek,3.0,1.0,3.0,0,0.9808920851604299
28,3,Sailor Brinkley-Cook,3.0,5.0,4.0,0,0.9714025686503509
28,3,Kel Mitchell,6.0,4.0,5.0,0,0.9409305756466618
28,3,Hannah Brown,5.0,7.0,6.0,0,0.938260570097733
28,3,Lauren Alaina,6.0,6.0,6.0,0,0.9288615680202799
28,3,Karamo Brown,8.0,8.0,8.0,0,0.7988498202471946
28,3,Sean Spicer,9.0,9.0,9.0,0,0.6955039231245062
28,3,Lamar Odom,10.0,10.0,10.0,0,0.5870203379669927
28,4,Ally Brooke,1.0,1.0,1.0,0,1.0
28,4,Hannah Brown,1.0,2.0,2.0,0,0.9888958967381157
28,4,Kel Mitchell,1.0,4.0,3.0,0,0.9744968516477072
28,4,Lauren Alaina,1.0,7.0,4.0,0,0.9547828021656832
28,4,Sailor Brinkley-Cook,5.0,3.0,4.0,0,0.9324213348591698
28,4,James Van Der Beek,6.0,6.0,6.0,0,0.9006675235795244
28,4,Kate Flannery,8.0,5.0,7.0,0,0.8891536094604935
28,4,Karamo Brown,6.0,8.0,8.0,0,0.8131983486708128
28,4,Sean Spicer,9.0,9.0,9.0,0,0.6681412548117931
28,4,Lamar Odom,10.0,10.0,10.0,1,0.611771777399291
28,5,Ally Brooke,1.0,2.0,1.0,0,1.0
28,5,Kel Mitchell,2.0,3.0,2.0,0,0.9862920645263171
28,5,Hannah Brown,4.0,1.0,2.0,0,0.9654035426092265
28,5,James Van Der Beek,2.0,4.0,4.0,0,0.9698672416553906
28,5,Kate Flannery,5.0,5.0,5.0,0,0.8983299710904944
28,5,Sailor Brinkley-Cook,5.0,6.0,6.0,0,0.8954364652232902
28,5,Lauren Alaina,7.0,7.0,7.0,0,0.8622263135630521
28,5,Karamo Brown,8.0,8.0,8.0,0,0.7398369419405739
28,5,Sean Spicer,9.0,9.0,9.0,0,0.6380441448169591
28,6,James Van Der Beek,1.0,4.0,1.0,0,0.9237006041010156
28,6,Sailor Brinkley-Cook,1.0,5.0,2.0,0,0.9206080885644243
28,6,Kel Mitchell,4.0,2.0,2.0,0,0.9353272128312274
28,6,Kate Flannery,1.0,6.0,4.0,0,0.9158742708827836
28,6,Ally Brooke,6.0,1.0,4.0,0,0.9360751898816114
28,6,Lauren Alaina,4.0,7.0,6.0,0,0.8698025924381064
28,6,Hannah Brown,8.0,3.0,6.0,0,0.8202889900163645
28,6,Karamo Brown,6.0,8.0,8.0,0,0.7803545135350661
28,6,Sean Spicer,9.0,9.0,9.0,1,0.5591646938432152
28,7,Ally Brooke,1.0,2.0,1.0,0,0.9474294613730047
28,7,James Van Der Beek,1.0,4.0,2.0,0,0.925015874718454
28,7,Kel Mitchell,5.0,1.0,3.0,0,0.8913028150283302
28,7,Lauren Alaina,1.0,6.0,4.0,0,0.872076476224539
28,7,Hannah Brown,4.0,5.0,5.0,0,0.8519750564889581
28,7,Kate Flannery,7.0,3.0,6.0,0,0.8153627869376592
28,7,Karamo Brown,6.0,7.0,7.0,0,0.7543958432303168
28,7,Sean Spicer,8.0,8.0,8.0,1,0.5232348542351328
28,8,James Van Der Beek,1.0,3.0,1.0,0,0.9671487690786529
28,8,Ally Brooke,3.0,2.0,2.0,0,0.939137070690756
28,8,Kel Mitchell,4.0,1.0,2.0,0,0.9347042038643247
28,8,Hannah Brown,2.0,4.0,4.0,0,0.9101806855953339
28,8,Kate Flannery,5.0,5.0,5.0,0,0.8143506568944393
28,8,Lauren Alaina,6.0,6.0,6.0,0,0.7378206620012244
28,8,Sean Spicer,7.0,7.0,7.0,1,0.4738171954275583
28,9,Ally Brooke,1.0,1.0,1.0,0,0.9512725657162202
28,9,Kel Mitchell,2.0,3.0,2.0,0,0.8931245887495856
28,9,James Van Der Beek,3.0,2.0,2.0,0,0.8797453229308296
28,9,Hannah Brown,4.0,4.0,4.0,0,0.8209401075796452
28,9,Lauren Alaina,5.0,5.0,5.0,0,0.7340838366485609
28,9,Sean Spicer,6.0,6.0,6.0,1,0.40739818852136955
28,10,Ally Brooke,1.0,1.0,1.0,0,0.9027931747128554
28,10,Kel Mitchell,2.0,3.0,2.0,0,0.8469449551993742
28,10,Hannah Brown,3.0,4.0,3.0,0,0.7645202875935289
28,10,James Van Der Beek,5.0,2.0,3.0,0,0.7433958222328634
28,10,Lauren Alaina,3.0,5.0,5.0,1,0.6907017984560067
28,11,Ally Brooke,1.0,4.0,1.0,1,0.35671127904482125
28,11,Kel Mitchell,2.0,3.0,1.0,1,0.33534305194902925
28,11,Hannah Brown,3.0,2.0,1.0,1,0.2675035272053605
28,11,Lauren Alaina,4.0,1.0,1.0,0,0.12572665356444834
29,1,Justina Machado,1.0,4.0,1.0,0,1.0
29,1,Skai Jackson,1.0,4.0,1.0,0,1.0
29,1,Kaitlyn Bristowe,3.0,2.0,1.0,0,1.0
29,1,Nev Schulman,3.0,2.0,1.0,0,1.0
29,1,Monica Aldama,5.0,1.0,5.0,0,0.9951261727193076
29,1,AJ McLean,6.0,6.0,6.0,0,0.9476399835941489
29,1,Anne Heche,6.0,6.0,6.0,0,0.9476399835941489
29,1,Jeannie Mai,6.0,6.0,6.0,0,0.9476399835941489
29,1,Jesse Metcalfe,6.0,6.0,6.0,0,0.9476399835941489
29,1,Johnny Weir,6.0,6.0,6.0,0,0.9476399835941489
29,1,Veron Davis,11.0,11.0,11.0,0,0.8910697418918977
29,1,Nelly,12.0,12.0,12.0,0,0.8265325972179777
29,1,Chrishell Stause,13.0,13.0,13.0,0,0.7730454398349952
29,1,Charles Oakley,14.0,15.0,14.0,0,0.7255592507098365
29,1,Carole Baskin,15.0,14.0,14.0,0,0.7202877534366515
29,2,Kaitlyn Bristowe,1.0,2.0,1.0,0,1.0
29,2,Justina Machado,2.0,1.0,1.0,0,1.0
29,2,Nev Schulman,2.0,4.0,3.0,0,0.9925665408832373
29,2,Jesse Metcalfe,4.0,3.0,4.0,0,0.9818333559532927
29,2,AJ McLean,5.0,6.0,5.0,0,0.9480915143036138
29,2,Veron Davis,6.0,7.0,6.0,0,0.9401165299435428
29,2,Chrishell Stause,6.0,9.0,7.0,0,0.9116546198882787
29,2,Anne Heche,6.0,10.0,8.0,0,0.9099458706881371
29,2,Jeannie Mai,6.0,10.0,8.0,0,0.9099458706881371
29,2,Johnny Weir,6.0,10.0,8.0,0,0.9099458706881371
29,2,Nelly,6.0,13.0,11.0,0,0.9093212269193016
29,2,Skai Jackson,14.0,5.0,11.0,0,0.9014022105826293
29,2,Monica Aldama,12.0,8.0,13.0,0,0.8825051472922671
29,2,Carole Baskin,12.0,14.0,14.0,0,0.7677395727072089
29,2,Charles Oakley,14.0,15.0,15.0,1,0.6828248993824978
29,3,Veron Davis,4.0,2.0,1.0,0,1.0
29,3,Johnny Weir,1.0,6.0,2.0,0,1.0
29,3,Nev Schulman,1.0,6.0,2.0,0,1.0
29,3,Kaitlyn Bristowe,3.0,4.0,2.0,0,1.0
29,3,Chrishell Stause,4.0,3.0,2.0,0,0.9998132221663965
29,3,Jeannie Mai,4.0,5.0,6.0,0,0.9854126993308793
29,3,Justina Machado,10.0,1.0,7.0,0,0.9813578090541991
29,3,AJ McLean,7.0,9.0,8.0,0,0.9299543101808102
29,3,Monica Aldama,7.0,10.0,9.0,0,0.9033447886153356
29,3,Jesse Metcalfe,9.0,8.0,9.0,0,0.9524134224215399
29,3,Skai Jackson,11.0,11.0,11.0,0,0.8500081847524508
29,3,Nelly,11.0,13.0,12.0,0,0.8136302263428813
29,3,Anne Heche,13.0,12.0,13.0,0,0.8210654005125422
29,3,Carole Baskin,14.0,14.0,14.0,1,0.6487275457894838
29,4,Kaitlyn Bristowe,2.0,2.0,1.0,0,1.0
29,4,Johnny Weir,3.0,1.0,1.0,0,0.9972841889266537
29,4,Skai Jackson,1.0,5.0,3.0,0,0.9886824776373497
29,4,Nev Schulman,3.0,3.0,3.0,0,0.9878455357185718
29,4,Justina Machado,3.0,4.0,5.0,0,0.9860267791049737
29,4,AJ McLean,3.0,7.0,6.0,0,0.9582217111655184
29,4,Monica Aldama,3.0,9.0,7.0,0,0.9283552342355222
29,4,Veron Davis,8.0,6.0,8.0,0,0.949305164925128
29,4,Chrishell Stause,8.0,8.0,9.0,0,0.9280552076505958
29,4,Jeannie Mai,10.0,10.0,10.0,0,0.8499817985437212
29,4,Jesse Metcalfe,10.0,11.0,11.0,0,0.8497947454825252
29,4,Anne Heche,10.0,12.0,12.0,0,0.8086011444154516
29,4,Nelly,10.0,13.0,13.0,1,0.7735485216221325
29,5,Johnny Weir,1.0,3.0,1.0,0,1.0
29,5,Kaitlyn Bristowe,2.0,2.0,1.0,0,1.0
29,5,Nev Schulman,3.0,1.0,1.0,0,1.0
29,5,Monica Aldama,3.0,4.0,4.0,0,0.9791627777203651
29,5,Justina Machado,5.0,5.0,5.0,0,0.9545991594584249
29,5,AJ McLean,5.0,6.0,6.0,0,0.952807906907518
29,5,Jeannie Mai,5.0,7.0,7.0,0,0.9026310265492969
29,5,Skai Jackson,5.0,9.0,8.0,0,0.8826239731633517
29,5,Nelly,5.0,11.0,9.0,0,0.8404572748496077
29,5,Veron Davis,10.0,8.0,10.0,0,0.8548645646492103
29,5,Chrishell Stause,11.0,10.0,11.0,0,0.8301444309444035
29,5,Jesse Metcalfe,11.0,12.0,12.0,1,0.7827992531152173
29,6,AJ McLean,1.0,2.0,1.0,0,1.0
29,6,Justina Machado,1.0,2.0,1.0,0,1.0
29,6,Kaitlyn Bristowe,1.0,4.0,3.0,0,0.9969672298569721
29,6,Monica Aldama,1.0,5.0,4.0,0,0.9771814685985343
29,6,Nev Schulman,5.0,1.0,4.0,0,0.9848267661691446
29,6,Jeannie Mai,6.0,7.0,6.0,0,0.9075662608471546
29,6,Chrishell Stause,7.0,8.0,7.0,0,0.8541424238683831
29,6,Johnny Weir,9.0,6.0,7.0,0,0.8926425982861186
29,6,Nelly,7.0,9.0,9.0,0,0.8166055990947496
29,6,Veron Davis,10.0,10.0,10.0,0,0.7894864859520574
29,6,Skai Jackson,11.0,11.0,11.0,1,0.7034930782952937
29,7,Nev Schulman,1.0,1.0,1.0,0,0.9905223720071878
29,7,Johnny Weir,2.0,5.0,2.0,0,0.9170617754518876
29,7,Justina Machado,5.0,2.0,2.0,0,0.9412532899550847
29,7,AJ McLean,5.0,3.0,4.0,0,0.9405890606314197
29,7,Nelly,2.0,9.0,5.0,0,0.8493350054146729
29,7,Chrishell Stause,5.0,6.0,5.0,0,0.867168800576491
29,7,Skai Jackson,2.0,10.0,7.0,0,0.8322802147424243
29,7,Kaitlyn Bristowe,9.0,4.0,8.0,0,0.8847992950617339
29,7,Jeannie Mai,8.0,8.0,9.0,1,0.8179146491132439
29,7,Monica Aldama,10.0,7.0,10.0,1,0.7997878567490164
29,8,Nev Schulman,1.0,3.0,1.0,0,0.9390897601753405
29,8,Justina Machado,3.0,2.0,2.0,0,0.9124914313447083
29,8,Johnny Weir,1.0,5.0,3.0,0,0.9103807325956585
29,8,AJ McLean,5.0,1.0,3.0,0,0.8791631146351486
29,8,Kaitlyn Bristowe,4.0,4.0,5.0,0,0.8786785450132613
29,8,Chrishell Stause,5.0,6.0,6.0,0,0.8156411399912091
29,8,Skai Jackson,7.0,7.0,7.0,0,0.716829433063482
29,8,Nelly,8.0,8.0,8.0,1,0.686426697036247
29,9,Nev Schulman,3.0,1.0,1.0,0,0.9132885203017487
29,9,Johnny Weir,1.0,4.0,2.0,0,0.9132685929785034
29,9,Kaitlyn Bristowe,1.0,5.0,3.0,0,0.8738571232780759
29,9,Justina Machado,5.0,2.0,4.0,0,0.8366928124278865
29,9,Skai Jackson,3.0,6.0,5.0,0,0.7253696139722536
29,9,AJ McLean,6.0,3.0,5.0,0,0.8047673076788093
29,9,Nelly,7.0,7.0,7.0,1,0.628068357217225
29,10,Nev Schulman,1.0,3.0,1.0,0,0.8882351908309679
29,10,Kaitlyn Bristowe,1.0,4.0,2.0,0,0.8399498009237757
29,10,Justina Machado,3.0,2.0,2.0,0,0.852833251101242
29,10,Johnny Weir,4.0,1.0,2.0,0,0.8312444261441867
29,10,Skai Jackson,4.0,5.0,5.0,1,0.6648283028260535
29,10,Nelly,6.0,6.0,6.0,1,0.6007705860669232
29,11,Nev Schulman,1.0,2.0,1.0,0,0.3605989498848894
29,11,Kaitlyn Bristowe,1.0,3.0,2.0,1,0.3294832509604373
29,11,Justina Machado,1.0,4.0,3.0,1,0.3286483977640924
29,11,Nelly,4.0,1.0,3.0,1,0.03346698956012406
30,1,Amanda Kloots,2.0,4.0,1.0,0,1.0
30,1,Suni Lee,2.0,4.0,1.0,0,1.0
30,1,Kenya Moore,5.0,1.0,1.0,0,1.0
30,1,Melora Hardin,5.0,1.0,1.0,0,1.0
30,1,Melanie C,4.0,3.0,5.0,0,1.0
30,1,JoJo Siwa,1.0,8.0,6.0,0,1.0
30,1,Christine Chiu,7.0,6.0,7.0,0,0.9792929967149955
30,1,Olivia Jade,7.0,6.0,7.0,0,0.9792929967149955
30,1,Brian Austin Green,9.0,9.0,9.0,0,0.9251985089031627
30,1,Cody Rigsby,9.0,9.0,9.0,0,0.9251985089031627
30,1,Matt James,9.0,9.0,9.0,0,0.9251985089031627
30,1,"Mike ""The Miz"" Mizanin",9.0,9.0,9.0,0,0.9251985089031627
30,1,Jimmie Allen,13.0,14.0,13.0,0,0.8365175732874772
30,1,Iman Shumpert,14.0,13.0,13.0,0,0.8384223173641607
30,1,Martin Kove,15.0,15.0,15.0,0,0.7165497925549671
30,2,Jimmie Allen,5.0,1.0,1.0,0,1.0
30,2,Melora Hardin,5.0,1.0,1.0,0,1.0
30,2,Olivia Jade,5.0,1.0,1.0,0,1.0
30,2,Amanda Kloots,1.0,7.0,4.0,0,1.0
30,2,JoJo Siwa,2.0,6.0,4.0,0,1.0
30,2,Melanie C,3.0,5.0,4.0,0,1.0
30,2,Suni Lee,4.0,4.0,4.0,0,1.0
30,2,"Mike ""The Miz"" Mizanin",8.0,9.0,8.0,0,0.9538077710598442
30,2,Kenya Moore,10.0,8.0,9.0,0,0.9459118315923272
30,2,Iman Shumpert,9.0,11.0,10.0,0,0.9171112186820051
30,2,Christine Chiu,10.0,10.0,10.0,0,0.9211183352903087
30,2,Cody Rigsby,10.0,12.0,12.0,0,0.9085526818336088
30,2,Brian Austin Green,13.0,13.0,13.0,0,0.8670585799107162
30,2,Matt James,14.0,14.0,14.0,0,0.8572308959766417
30,2,Martin Kove,15.0,15.0,15.0,1,0.6766706571871286
30,3,Amanda Kloots,1.0,1.0,1.0,0,1.0
30,3,Olivia Jade,1.0,1.0,1.0,0,1.0
30,3,JoJo Siwa,1.0,3.0,3.0,0,0.9993123852250926
30,3,Melora Hardin,4.0,5.0,4.0,0,0.9757431560448993
30,3,Melanie C,5.0,4.0,4.0,0,0.9721201847310955
30,3,"Mike ""The Miz"" Mizanin",5.0,7.0,6.0,0,0.9468978476563822
30,3,Suni Lee,7.0,6.0,7.0,0,0.9488239036439099
30,3,Kenya Moore,7.0,9.0,8.0,0,0.9037424008367528
30,3,Christine Chiu,7.0,10.0,9.0,0,0.8915446085610232
30,3,Jimmie Allen,10.0,8.0,10.0,0,0.9038429282451733
30,3,Matt James,10.0,11.0,11.0,0,0.8315473756402402
30,3,Iman Shumpert,12.0,13.0,12.0,0,0.7778068962855933
30,3,Brian Austin Green,12.0,14.0,13.0,1,0.7615472465877814
30,3,Cody Rigsby,14.0,12.0,13.0,0,0.7867275292036564
30,4,Olivia Jade,2.0,1.0,1.0,0,1.0
30,4,Melora Hardin,1.0,3.0,2.0,0,1.0
30,4,JoJo Siwa,2.0,4.0,3.0,0,0.9796918030348756
30,4,Amanda Kloots,4.0,2.0,3.0,0,0.9755815193087451
30,4,Suni Lee,4.0,5.0,5.0,0,0.956987095821697
30,4,Melanie C,6.0,6.0,6.0,0,0.9328384884128658
30,4,"Mike ""The Miz"" Mizanin",7.0,7.0,7.0,0,0.9151249296750845
30,4,Jimmie Allen,7.0,8.0,8.0,0,0.8921160650380083
30,4,Iman Shumpert,9.0,10.0,9.0,0,0.8232539982686218
30,4,Kenya Moore,10.0,9.0,9.0,0,0.8218690755109044
30,4,Cody Rigsby,11.0,12.0,11.0,1,0.7477011045649875
30,4,Matt James,12.0,11.0,11.0,0,0.7437367247674685
30,4,Brian Austin Green,13.0,13.0,13.0,1,0.6650756407867318
30,5,JoJo Siwa,1.0,2.0,1.0,0,0.9977455819574454
30,5,Amanda Kloots,2.0,1.0,1.0,0,1.0
30,5,Olivia Jade,3.0,3.0,3.0,0,0.977609881993137
30,5,Melora Hardin,3.0,4.0,4.0,0,0.9536109983686121
30,5,Suni Lee,3.0,5.0,5.0,0,0.9392360474550954
30,5,Melanie C,3.0,6.0,6.0,0,0.9351895417374442
30,5,Kenya Moore,3.0,8.0,7.0,0,0.8854323617803124
30,5,Jimmie Allen,8.0,7.0,8.0,0,0.8748703673754401
30,5,"Mike ""The Miz"" Mizanin",9.0,9.0,9.0,0,0.8185418984536171
30,5,Cody Rigsby,9.0,10.0,10.0,0,0.7052254823829524
30,5,Iman Shumpert,11.0,11.0,11.0,1,0.667442713465409
30,6,JoJo Siwa,1.0,3.0,1.0,0,0.9823110495919009
30,6,Amanda Kloots,3.0,1.0,1.0,0,0.9741483620717679
30,6,Jimmie Allen,3.0,4.0,3.0,0,0.9449278684274618
30,6,Olivia Jade,5.0,2.0,3.0,0,0.9484631172074198
30,6,Iman Shumpert,1.0,8.0,5.0,0,0.8546264261063121
30,6,Suni Lee,5.0,6.0,6.0,0,0.9154952493578933
30,6,Melora Hardin,8.0,5.0,7.0,0,0.8839194512277914
30,6,Cody Rigsby,5.0,10.0,8.0,0,0.7719034448492516
30,6,"Mike ""The Miz"" Mizanin",8.0,7.0,8.0,0,0.8051360930162939
30,6,Kenya Moore,10.0,9.0,10.0,1,0.7539842638583131
30,7,Olivia Jade,1.0,1.0,1.0,0,1.0
30,7,JoJo Siwa,2.0,2.0,2.0,0,0.9622152696386562
30,7,Jimmie Allen,3.0,4.0,3.0,0,0.9352567114353808
30,7,Melora Hardin,3.0,6.0,4.0,0,0.887606022483894
30,7,Amanda Kloots,6.0,3.0,4.0,0,0.9087673859127278
30,7,Suni Lee,6.0,5.0,6.0,0,0.8793776728935248
30,7,Cody Rigsby,5.0,8.0,7.0,0,0.7832517049147627
30,7,Iman Shumpert,6.0,7.0,7.0,0,0.7846603284761147
30,7,"Mike ""The Miz"" Mizanin",9.0,9.0,9.0,1,0.6926041754107499
30,8,Amanda Kloots,1.0,3.0,1.0,0,0.9396837237387824
30,8,Suni Lee,1.0,4.0,2.0,0,0.9249322373541626
