season,week,celebrity_name,weight_audience,weight_judge,combined_score_adaptive,adaptive_rank,pred_eliminated_adaptive,judge_total_score
4,3,Apolo Anton Ohno,0.5600829602692535,0.4399170397307465,0.1059645146009144,5.0,0,23.0
4,3,Laila Ali,0.5600829602692535,0.4399170397307465,0.10273566263369802,6.0,0,21.0
4,3,Billy Ray Cyrus,0.5600829602692535,0.4399170397307465,0.09499122427980577,7.0,0,21.0
4,3,Shandi Finnessey,0.5600829602692535,0.4399170397307465,0.09406441255809458,8.0,0,21.0
4,3,John Ratzenberger,0.5600829602692535,0.4399170397307465,0.09162262211337618,9.0,0,20.0
4,3,Clyde Drexler,0.5600829602692535,0.4399170397307465,0.0731705489395078,10.0,1,16.0
4,4,Apolo Anton Ohno,0.5394118567930815,0.46058814320691854,0.12719471533804746,1.0,0,26.0
4,4,Joey Fatone,0.5394118567930815,0.46058814320691854,0.12636499203699866,2.0,0,28.0
4,4,Heather Mills,0.5394118567930815,0.46058814320691854,0.12465513806842216,3.0,0,23.0
4,4,Ian Ziering,0.5394118567930815,0.46058814320691854,0.12456933625800495,4.0,0,24.0
4,4,Laila Ali,0.5394118567930815,0.46058814320691854,0.11604338458274976,5.0,0,21.0
4,4,Billy Ray Cyrus,0.5394118567930815,0.46058814320691854,0.1121811018623969,6.0,0,21.0
4,4,Leeza Gibbons,0.5394118567930815,0.46058814320691854,0.10003402184000584,7.0,0,16.0
4,4,John Ratzenberger,0.5394118567930815,0.46058814320691854,0.0922782986753595,8.0,0,16.0
4,4,Clyde Drexler,0.5394118567930815,0.46058814320691854,0.07667901133777238,9.0,1,15.0
4,5,Laila Ali,0.5138002665136382,0.4861997334863618,0.1456916906884903,1.0,0,28.0
4,5,Apolo Anton Ohno,0.5138002665136382,0.4861997334863618,0.14537804826755873,2.0,0,30.0
4,5,Joey Fatone,0.5138002665136382,0.4861997334863618,0.1420623982858594,3.0,0,25.0
4,5,Ian Ziering,0.5138002665136382,0.4861997334863618,0.13555533085444843,4.0,0,24.0
4,5,Heather Mills,0.5138002665136382,0.4861997334863618,0.13286653600210538,5.0,0,21.0
4,5,Billy Ray Cyrus,0.5138002665136382,0.4861997334863618,0.11239838328183627,6.0,0,17.0
4,5,John Ratzenberger,0.5138002665136382,0.4861997334863618,0.10696136621154823,7.0,0,18.0
4,5,Clyde Drexler,0.5138002665136382,0.4861997334863618,0.07908624640787702,8.0,1,13.0
4,6,Apolo Anton Ohno,0.4861997334863619,0.5138002665136381,0.16217376069313494,1.0,0,28.0
4,6,Laila Ali,0.4861997334863619,0.5138002665136381,0.1610625020898644,2.0,0,28.0
4,6,Joey Fatone,0.4861997334863619,0.5138002665136381,0.15363099830572818,3.0,0,27.0
4,6,Heather Mills,0.4861997334863619,0.5138002665136381,0.14868208627784263,4.0,0,23.0
4,6,Ian Ziering,0.4861997334863619,0.5138002665136381,0.14455818880439156,5.0,0,24.0
4,6,Billy Ray Cyrus,0.4861997334863619,0.5138002665136381,0.11836760672866023,6.0,0,21.0
4,6,John Ratzenberger,0.4861997334863619,0.5138002665136381,0.11152485710007592,7.0,1,19.0
4,7,Laila Ali,0.4605881432069186,0.5394118567930815,0.19341024520350136,1.0,0,29.5
4,7,Joey Fatone,0.4605881432069186,0.5394118567930815,0.18934262960470943,2.0,0,29.5
4,7,Apolo Anton Ohno,0.4605881432069186,0.5394118567930815,0.18323732875897145,3.0,0,27.0
4,7,Ian Ziering,0.4605881432069186,0.5394118567930815,0.17962401160034322,4.0,0,27.0
4,7,John Ratzenberger,0.4605881432069186,0.5394118567930815,0.12926589838089347,5.0,0,22.5
4,7,Billy Ray Cyrus,0.4605881432069186,0.5394118567930815,0.125119886451232,6.0,1,19.0
4,8,Apolo Anton Ohno,0.43991703973074653,0.5600829602692534,0.23039024974331765,1.0,0,29.0
4,8,Joey Fatone,0.43991703973074653,0.5600829602692534,0.21830260002043556,2.0,0,27.5
4,8,Laila Ali,0.43991703973074653,0.5600829602692534,0.21573543912326534,3.0,0,26.5
4,8,Ian Ziering,0.43991703973074653,0.5600829602692534,0.1916363268768851,4.0,0,23.5
4,8,Billy Ray Cyrus,0.43991703973074653,0.5600829602692534,0.14393538423565003,5.0,1,19.0
4,9,Apolo Anton Ohno,0.42503207991499947,0.5749679200850005,0.2575209692137868,1.0,0,29.5
4,9,Laila Ali,0.42503207991499947,0.5749679200850005,0.2574341041646313,2.0,0,30.0
4,9,Joey Fatone,0.42503207991499947,0.5749679200850005,0.25726006568006204,3.0,0,30.0
4,9,Ian Ziering,0.42503207991499947,0.5749679200850005,0.22778486094103462,4.0,1,29.0
4,10,Apolo Anton Ohno,0.4151716360042487,0.5848283639957512,0.3573695956439723,1.0,0,29.3332
4,10,Laila Ali,0.4151716360042487,0.5848283639957512,0.301403435665963,3.0,1,28.333200000000005
4,10,Joey Fatone,0.4151716360042487,0.5848283639957512,0.34122696868938707,3.0,1,28.6665
5,1,Jane Seymour,0.5848283639957513,0.41517163600424867,0.08832907399741072,1.0,0,24.0
5,1,Mel B,0.5848283639957513,0.41517163600424867,0.08832907399741072,1.0,0,24.0
5,1,Helio Castroneves,0.5848283639957513,0.41517163600424867,0.08766893108689855,3.0,0,25.0
5,1,Sabrina Bryan,0.5848283639957513,0.41517163600424867,0.08700878817638638,4.0,0,26.0
5,1,Albert Reed,0.5848283639957513,0.41517163600424867,0.08596969659756787,5.0,0,21.0
5,1,Cameron Mathison,0.5848283639957513,0.41517163600424867,0.08596969659756787,5.0,0,21.0
5,1,Jennie Garth,0.5848283639957513,0.41517163600424867,0.08596969659756787,5.0,0,21.0
5,1,Marie Osmond,0.5848283639957513,0.41517163600424867,0.08596969659756787,5.0,0,21.0
5,1,Mark Cuban,0.5848283639957513,0.41517163600424867,0.08596969659756787,5.0,0,21.0
5,1,Wayne Newton,0.5848283639957513,0.41517163600424867,0.07600990233179718,10.0,0,19.0
5,1,Floyd Mayweather Jr. ,0.5848283639957513,0.41517163600424867,0.07172328861453414,11.0,0,18.0
5,1,Josie Maran,0.5848283639957513,0.41517163600424867,0.07108245880756137,12.0,1,16.0
5,2,Marie Osmond,0.5749679200850006,0.42503207991499936,0.09744831021713884,1.0,0,24.0
5,2,Mel B,0.5749679200850006,0.42503207991499936,0.09678495183111,2.0,0,23.0
5,2,Sabrina Bryan,0.5749679200850006,0.42503207991499936,0.09618834517360142,3.0,0,26.0
5,2,Helio Castroneves,0.5749679200850006,0.42503207991499936,0.0955583626518327,4.0,0,27.0
5,2,Jane Seymour,0.5749679200850006,0.42503207991499936,0.09411543245306883,5.0,0,21.0
5,2,Floyd Mayweather Jr. ,0.5749679200850006,0.42503207991499936,0.0922817378516311,6.0,0,21.0
5,2,Albert Reed,0.5749679200850006,0.42503207991499936,0.09170951401838384,7.0,0,21.0
5,2,Cameron Mathison,0.5749679200850006,0.42503207991499936,0.09170951401838384,7.0,0,21.0
5,2,Jennie Garth,0.5749679200850006,0.42503207991499936,0.09170951401838384,7.0,0,21.0
5,2,Mark Cuban,0.5749679200850006,0.42503207991499936,0.08479721530168982,10.0,0,18.0
5,2,Wayne Newton,0.5749679200850006,0.42503207991499936,0.06769710246459712,11.0,1,15.0
5,3,Jane Seymour,0.5600829602692535,0.4399170397307465,0.10873335098278684,1.0,0,27.0
5,3,Mel B,0.5600829602692535,0.4399170397307465,0.10873335098278684,1.0,0,27.0
5,3,Sabrina Bryan,0.5600829602692535,0.4399170397307465,0.10873335098278684,1.0,0,27.0
5,3,Marie Osmond,0.5600829602692535,0.4399170397307465,0.10863164351077204,4.0,0,26.0
5,3,Helio Castroneves,0.5600829602692535,0.4399170397307465,0.10668202075041455,5.0,0,24.0
5,3,Jennie Garth,0.5600829602692535,0.4399170397307465,0.10653535293788509,6.0,0,26.0
5,3,Cameron Mathison,0.5600829602692535,0.4399170397307465,0.1019579438334522,7.0,0,23.0
5,3,Floyd Mayweather Jr. ,0.5600829602692535,0.4399170397307465,0.09085644355150585,8.0,0,21.0
5,3,Mark Cuban,0.5600829602692535,0.4399170397307465,0.0874665941348098,9.0,0,20.0
5,3,Wayne Newton,0.5600829602692535,0.4399170397307465,0.07166994833261585,10.0,1,18.0
5,4,Sabrina Bryan,0.5394118567930815,0.46058814320691854,0.1202546637688307,1.0,0,30.0
5,4,Helio Castroneves,0.5394118567930815,0.46058814320691854,0.11990847624283839,2.0,0,27.0
5,4,Jennie Garth,0.5394118567930815,0.46058814320691854,0.11903003196760914,3.0,0,27.0
5,4,Mel B,0.5394118567930815,0.46058814320691854,0.11623636348034395,4.0,0,26.0
5,4,Jane Seymour,0.5394118567930815,0.46058814320691854,0.1157576060014464,5.0,0,26.0
5,4,Marie Osmond,0.5394118567930815,0.46058814320691854,0.11438558107409472,6.0,0,26.0
5,4,Cameron Mathison,0.5394118567930815,0.46058814320691854,0.114330464146882,7.0,0,27.0
5,4,Floyd Mayweather Jr. ,0.5394118567930815,0.46058814320691854,0.09275662243953614,8.0,0,23.0
5,4,Mark Cuban,0.5394118567930815,0.46058814320691854,0.08734019087822176,9.0,1,22.0
5,5,Mel B,0.5138002665136382,0.4861997334863618,0.13973589957422153,1.0,0,29.0
5,5,Sabrina Bryan,0.5138002665136382,0.4861997334863618,0.13708829181314963,2.0,0,28.0
5,5,Jane Seymour,0.5138002665136382,0.4861997334863618,0.133644264608448,3.0,0,26.0
5,5,Cameron Mathison,0.5138002665136382,0.4861997334863618,0.13168031550347636,4.0,0,26.0
5,5,Jennie Garth,0.5138002665136382,0.4861997334863618,0.1297547369449868,5.0,0,25.0
5,5,Helio Castroneves,0.5138002665136382,0.4861997334863618,0.12689375133327163,6.0,0,23.0
5,5,Marie Osmond,0.5138002665136382,0.4861997334863618,0.11065804263690954,7.0,0,21.0
5,5,Mark Cuban,0.5138002665136382,0.4861997334863618,0.09054469758529218,8.0,1,21.0
5,6,Mel B,0.4861997334863619,0.5138002665136381,0.15571950097783888,1.0,0,30.0
5,6,Helio Castroneves,0.4861997334863619,0.5138002665136381,0.15280533789418238,2.0,0,28.0
5,6,Jennie Garth,0.4861997334863619,0.5138002665136381,0.1453650337857847,3.0,0,27.0
5,6,Sabrina Bryan,0.4861997334863619,0.5138002665136381,0.1453049325801357,4.0,0,25.0
5,6,Cameron Mathison,0.4861997334863619,0.5138002665136381,0.14395929804828686,5.0,0,25.0
5,6,Jane Seymour,0.4861997334863619,0.5138002665136381,0.13233174066484082,7.0,1,22.0
5,6,Marie Osmond,0.4861997334863619,0.5138002665136381,0.12451415604864532,7.0,0,23.0
5,7,Jennie Garth,0.4605881432069186,0.5394118567930815,0.1786238131268999,1.0,0,26.5
5,7,Mel B,0.4605881432069186,0.5394118567930815,0.17796899911366496,2.0,0,27.0
5,7,Helio Castroneves,0.4605881432069186,0.5394118567930815,0.17415676048929019,3.0,0,26.0
5,7,Cameron Mathison,0.4605881432069186,0.5394118567930815,0.15967810724158393,4.0,0,25.5
5,7,Marie Osmond,0.4605881432069186,0.5394118567930815,0.1554165013072265,5.0,0,26.0
5,7,Jane Seymour,0.4605881432069186,0.5394118567930815,0.15415581872098882,6.0,1,25.0
5,8,Mel B,0.43991703973074653,0.5600829602692534,0.22033699282730607,1.0,0,28.0
5,8,Helio Castroneves,0.43991703973074653,0.5600829602692534,0.21890840303041137,2.0,0,28.5
5,8,Jennie Garth,0.43991703973074653,0.5600829602692534,0.19537433129123818,3.0,0,25.0
5,8,Cameron Mathison,0.43991703973074653,0.5600829602692534,0.19389286607784179,4.0,0,25.5
5,8,Marie Osmond,0.43991703973074653,0.5600829602692534,0.17148740677277674,5.0,1,24.5
5,9,Mel B,0.42503207991499947,0.5749679200850005,0.26893060643566485,1.0,0,30.0
5,9,Helio Castroneves,0.42503207991499947,0.5749679200850005,0.2675852371943938,2.0,0,30.0
5,9,Jennie Garth,0.42503207991499947,0.5749679200850005,0.2516561815818799,3.0,0,29.0
5,9,Marie Osmond,0.42503207991499947,0.5749679200850005,0.21182797478756998,4.0,1,28.0
5,10,Mel B,0.4151716360042487,0.5848283639957512,0.4204014476818362,1.0,0,28.333199999999998
5,10,Marie Osmond,0.4151716360042487,0.5848283639957512,0.16955157899899692,3.0,1,23.0
5,10,Helio Castroneves,0.4151716360042487,0.5848283639957512,0.4100469733184297,3.0,1,27.999900000000004
6,1,Jason Taylor,0.5848283639957513,0.41517163600424867,0.0896098607209051,1.0,0,22.0
6,1,Marlee Matlin,0.5848283639957513,0.41517163600424867,0.0896098607209051,1.0,0,22.0
6,1,Mario,0.5848283639957513,0.41517163600424867,0.0882135090501093,3.0,0,24.0
6,1,Priscilla Presley,0.5848283639957513,0.41517163600424867,0.0882135090501093,3.0,0,24.0
6,1,Cristian de la Fuente,0.5848283639957513,0.41517163600424867,0.08699036200039838,5.0,0,21.0
6,1,Shannon Elizabeth,0.5848283639957513,0.41517163600424867,0.08699036200039838,5.0,0,21.0
6,1,Kristi Yamaguchi,0.5848283639957513,0.41517163600424867,0.08611898154391562,7.0,0,27.0
6,1,Marissa Jaret Winokur,0.5848283639957513,0.41517163600424867,0.08212415176345741,8.0,0,18.0
6,1,Steve Guttenberg,0.5848283639957513,0.41517163600424867,0.08212415176345741,8.0,0,18.0
6,1,Penn Jillette,0.5848283639957513,0.41517163600424867,0.07619270912349099,10.0,0,16.0
6,1,Adam Carolla,0.5848283639957513,0.41517163600424867,0.07190627113134111,11.0,0,15.0
6,1,Monica Seles,0.5848283639957513,0.41517163600424867,0.07190627113134111,11.0,0,15.0
6,2,Priscilla Presley,0.5749679200850006,0.42503207991499936,0.09127966382670931,1.0,0,21.0
6,2,Shannon Elizabeth,0.5749679200850006,0.42503207991499936,0.08990040185638747,2.0,0,24.0
6,2,Marlee Matlin,0.5749679200850006,0.42503207991499936,0.08893597174579428,3.0,0,24.0
6,2,Mario,0.5749679200850006,0.42503207991499936,0.08873358597949946,4.0,0,26.0
6,2,Jason Taylor,0.5749679200850006,0.42503207991499936,0.08815017804105545,5.0,0,27.0
6,2,Kristi Yamaguchi,0.5749679200850006,0.42503207991499936,0.08815017804105545,5.0,0,27.0
6,2,Marissa Jaret Winokur,0.5749679200850006,0.42503207991499936,0.08732314154546368,7.0,0,21.0
6,2,Cristian de la Fuente,0.5749679200850006,0.42503207991499936,0.08576530314862313,8.0,0,20.0
6,2,Adam Carolla,0.5749679200850006,0.42503207991499936,0.07790734357672587,9.0,0,19.0
6,2,Steve Guttenberg,0.5749679200850006,0.42503207991499936,0.07574443593939356,10.0,0,16.0
6,2,Monica Seles,0.5749679200850006,0.42503207991499936,0.06668272903369632,12.0,1,15.0
6,2,Penn Jillette,0.5749679200850006,0.42503207991499936,0.07142706726543069,12.0,1,17.0
6,3,Priscilla Presley,0.5600829602692535,0.4399170397307465,0.10972494778589123,1.0,0,26.0
6,3,Kristi Yamaguchi,0.5600829602692535,0.4399170397307465,0.10925598635326886,2.0,0,27.0
6,3,Cristian de la Fuente,0.5600829602692535,0.4399170397307465,0.10574634978273892,3.0,0,25.0
6,3,Jason Taylor,0.5600829602692535,0.4399170397307465,0.10523517354350775,4.0,0,23.0
6,3,Shannon Elizabeth,0.5600829602692535,0.4399170397307465,0.10330645200650349,5.0,0,24.0
6,3,Mario,0.5600829602692535,0.4399170397307465,0.10199952884133992,6.0,0,21.0
6,3,Marlee Matlin,0.5600829602692535,0.4399170397307465,0.09623601593310221,7.0,0,21.0
6,3,Adam Carolla,0.5600829602692535,0.4399170397307465,0.09097550622137626,8.0,0,21.0
6,3,Steve Guttenberg,0.5600829602692535,0.4399170397307465,0.08916562605580328,9.0,0,21.0
6,3,Marissa Jaret Winokur,0.5600829602692535,0.4399170397307465,0.0883544134762751,10.0,1,19.0
6,4,Jason Taylor,0.5394118567930815,0.46058814320691854,0.12084163287456942,1.0,0,29.0
6,4,Kristi Yamaguchi,0.5394118567930815,0.46058814320691854,0.12084163287456942,1.0,0,29.0
6,4,Shannon Elizabeth,0.5394118567930815,0.46058814320691854,0.11958332266572227,3.0,0,28.0
6,4,Cristian de la Fuente,0.5394118567930815,0.46058814320691854,0.11692870803522407,4.0,0,26.0
6,4,Mario,0.5394118567930815,0.46058814320691854,0.11474794292490598,5.0,0,24.0
6,4,Marlee Matlin,0.5394118567930815,0.46058814320691854,0.10949454706569119,6.0,0,24.0
6,4,Priscilla Presley,0.5394118567930815,0.46058814320691854,0.10452274982590878,7.0,0,22.0
6,4,Marissa Jaret Winokur,0.5394118567930815,0.46058814320691854,0.10203267309007363,8.0,0,24.0
6,4,Adam Carolla,0.5394118567930815,0.46058814320691854,0.09100679064313053,9.0,1,19.0
6,5,Kristi Yamaguchi,0.5138002665136382,0.4861997334863618,0.14014740860569527,1.0,0,29.0
6,5,Jason Taylor,0.5138002665136382,0.4861997334863618,0.1352348203748248,2.0,0,27.0
6,5,Mario,0.5138002665136382,0.4861997334863618,0.13078134838398492,3.0,0,27.0
6,5,Cristian de la Fuente,0.5138002665136382,0.4861997334863618,0.12740620757985413,4.0,0,23.0
6,5,Shannon Elizabeth,0.5138002665136382,0.4861997334863618,0.12562298535597669,5.0,0,23.0
6,5,Marissa Jaret Winokur,0.5138002665136382,0.4861997334863618,0.1183992653039316,6.0,0,24.0
6,5,Marlee Matlin,0.5138002665136382,0.4861997334863618,0.11542036075064444,7.0,0,22.0
6,5,Priscilla Presley,0.5138002665136382,0.4861997334863618,0.1069876036448401,8.0,1,21.0
6,6,Kristi Yamaguchi,0.4861997334863619,0.5138002665136381,0.15724166929074646,1.0,0,30.0
6,6,Mario,0.4861997334863619,0.5138002665136381,0.15409759373786794,2.0,0,28.0
6,6,Cristian de la Fuente,0.4861997334863619,0.5138002665136381,0.1476766336998505,3.0,0,27.0
6,6,Jason Taylor,0.4861997334863619,0.5138002665136381,0.14289907367706364,4.0,0,24.0
6,6,Marissa Jaret Winokur,0.4861997334863619,0.5138002665136381,0.14243375732444302,5.0,0,26.0
6,6,Shannon Elizabeth,0.4861997334863619,0.5138002665136381,0.13880116403151938,6.0,0,24.0
6,6,Marlee Matlin,0.4861997334863619,0.5138002665136381,0.11685010823822374,7.0,1,21.0
6,7,Jason Taylor,0.4605881432069186,0.5394118567930815,0.17965722437458048,1.0,0,27.5
6,7,Kristi Yamaguchi,0.4605881432069186,0.5394118567930815,0.17701275241468276,2.0,0,27.0
6,7,Mario,0.4605881432069186,0.5394118567930815,0.16561627604928975,3.0,0,25.5
6,7,Shannon Elizabeth,0.4605881432069186,0.5394118567930815,0.16427786669804098,4.0,0,25.5
6,7,Marissa Jaret Winokur,0.4605881432069186,0.5394118567930815,0.1636188078629754,5.0,0,26.0
6,7,Cristian de la Fuente,0.4605881432069186,0.5394118567930815,0.1498170726000816,6.0,1,23.0
6,8,Kristi Yamaguchi,0.43991703973074653,0.5600829602692534,0.21088956162098277,1.0,0,27.5
6,8,Cristian de la Fuente,0.43991703973074653,0.5600829602692534,0.20566558796587114,2.0,0,28.5
6,8,Mario,0.43991703973074653,0.5600829602692534,0.20431713895257386,3.0,0,26.5
6,8,Jason Taylor,0.43991703973074653,0.5600829602692534,0.19714676522094993,4.0,0,26.0
6,8,Marissa Jaret Winokur,0.43991703973074653,0.5600829602692534,0.1819809462392027,5.0,1,25.0
6,9,Kristi Yamaguchi,0.42503207991499947,0.5749679200850005,0.2709572426035842,1.0,0,28.5
6,9,Jason Taylor,0.42503207991499947,0.5749679200850005,0.2526851345646952,2.0,0,27.5
6,9,Cristian de la Fuente,0.42503207991499947,0.5749679200850005,0.25250972853845205,3.0,0,28.0
6,9,Marissa Jaret Winokur,0.42503207991499947,0.5749679200850005,0.2238478942927459,4.0,1,26.0
6,10,Kristi Yamaguchi,0.4151716360042487,0.5848283639957512,0.38947756337427464,1.0,0,30.0
6,10,Cristian de la Fuente,0.4151716360042487,0.5848283639957512,0.27650244086342224,3.0,1,26.0
6,10,Jason Taylor,0.4151716360042487,0.5848283639957512,0.334019995761611,3.0,1,28.5
7,1,Misty May-Treanor,0.5848283639957513,0.41517163600424867,0.08308556349012175,1.0,0,21.0
7,1,Lance Bass,0.5848283639957513,0.41517163600424867,0.08296093424595051,2.0,0,21.5
7,1,Warren Sapp,0.5848283639957513,0.41517163600424867,0.08296093424595051,2.0,0,21.5
7,1,Toni Braxton,0.5848283639957513,0.41517163600424867,0.08228769326181978,4.0,0,22.5
7,1,Brooke Burke,0.5848283639957513,0.41517163600424867,0.08094121129355829,5.0,0,24.5
7,1,Cody Linley,0.5848283639957513,0.41517163600424867,0.08075950294063103,6.0,0,20.5
7,1,Maurice Greene,0.5848283639957513,0.41517163600424867,0.07783420059401346,7.0,0,19.5
7,1,Kim Kardashian,0.5848283639957513,0.41517163600424867,0.07696550634167196,8.0,0,18.5
7,1,Susan Lucci,0.5848283639957513,0.41517163600424867,0.07696550634167196,8.0,0,18.5
7,1,Ted McGinley,0.5848283639957513,0.41517163600424867,0.07696550634167196,8.0,0,18.5
7,1,Rocco DiSpirito,0.5848283639957513,0.41517163600424867,0.06885136808873116,11.0,0,17.5
7,1,Jeffrey Ross,0.5848283639957513,0.41517163600424867,0.06176310753577591,13.0,1,12.0
7,1,Cloris Leachman,0.5848283639957513,0.41517163600424867,0.06765896527826709,13.0,1,16.0
7,2,Toni Braxton,0.5749679200850006,0.42503207991499936,0.1016311549576599,1.0,0,23.0
7,2,Warren Sapp,0.5749679200850006,0.42503207991499936,0.10100614406049283,2.0,0,24.0
7,2,Brooke Burke,0.5749679200850006,0.42503207991499936,0.10066224988518402,3.0,0,24.0
7,2,Susan Lucci,0.5749679200850006,0.42503207991499936,0.09746005476997029,4.0,0,21.0
7,2,Lance Bass,0.5749679200850006,0.42503207991499936,0.096362768817463,5.0,0,20.0
7,2,Cody Linley,0.5749679200850006,0.42503207991499936,0.09573286049173835,6.0,0,21.0
7,2,Misty May-Treanor,0.5749679200850006,0.42503207991499936,0.0940046893843473,7.0,0,21.0
7,2,Maurice Greene,0.5749679200850006,0.42503207991499936,0.08876829882616685,8.0,0,19.0
7,2,Kim Kardashian,0.5749679200850006,0.42503207991499936,0.08165056240556018,9.0,0,17.0
7,2,Cloris Leachman,0.5749679200850006,0.42503207991499936,0.06849898495789944,11.0,1,15.0
7,2,Rocco DiSpirito,0.5749679200850006,0.42503207991499936,0.07422223144332551,11.0,1,16.0
7,3,Warren Sapp,0.5600829602692535,0.4399170397307465,0.12363867190880598,1.0,0,25.0
7,3,Brooke Burke,0.5600829602692535,0.4399170397307465,0.12182712536782048,2.0,0,28.0
7,3,Toni Braxton,0.5600829602692535,0.4399170397307465,0.11913939372399728,3.0,0,22.0
7,3,Lance Bass,0.5600829602692535,0.4399170397307465,0.11779594718994997,4.0,0,22.0
7,3,Maurice Greene,0.5600829602692535,0.4399170397307465,0.11685951130843955,5.0,0,24.0
7,3,Susan Lucci,0.5600829602692535,0.4399170397307465,0.1131135721278336,6.0,0,21.0
7,3,Cody Linley,0.5600829602692535,0.4399170397307465,0.11170767813674364,7.0,0,21.0
7,3,Rocco DiSpirito,0.5600829602692535,0.4399170397307465,0.09151878385451853,8.0,0,20.0
7,3,Cloris Leachman,0.5600829602692535,0.4399170397307465,0.08439931638166992,9.0,0,16.0
7,4,Lance Bass,0.5394118567930815,0.46058814320691854,0.1243897959463128,1.0,0,26.0
7,4,Brooke Burke,0.5394118567930815,0.46058814320691854,0.12349930320983057,2.0,0,26.0
7,4,Susan Lucci,0.5394118567930815,0.46058814320691854,0.12032707349406531,3.0,0,24.0
7,4,Warren Sapp,0.5394118567930815,0.46058814320691854,0.11781257386438315,4.0,0,22.0
7,4,Toni Braxton,0.5394118567930815,0.46058814320691854,0.11728864930191299,5.0,0,22.0
7,4,Cody Linley,0.5394118567930815,0.46058814320691854,0.11648202433417527,6.0,0,23.0
7,4,Maurice Greene,0.5394118567930815,0.46058814320691854,0.10377967155040758,7.0,0,20.0
7,4,Cloris Leachman,0.5394118567930815,0.46058814320691854,0.09832735461512263,8.0,0,22.0
7,4,Rocco DiSpirito,0.5394118567930815,0.46058814320691854,0.07809355368356283,9.0,1,18.0
7,5,Brooke Burke,0.5138002665136382,0.4861997334863618,0.14160904340767053,1.0,0,29.0
7,5,Cody Linley,0.5138002665136382,0.4861997334863618,0.13761888029203057,2.0,0,28.0
7,5,Warren Sapp,0.5138002665136382,0.4861997334863618,0.13445862623705934,3.0,0,25.0
7,5,Toni Braxton,0.5138002665136382,0.4861997334863618,0.12646421447580516,4.0,0,22.0
7,5,Susan Lucci,0.5138002665136382,0.4861997334863618,0.12622667514157684,5.0,0,22.0
7,5,Maurice Greene,0.5138002665136382,0.4861997334863618,0.12440503846322296,6.0,0,27.0
7,5,Lance Bass,0.5138002665136382,0.4861997334863618,0.11418405750894953,7.0,0,21.0
7,5,Cloris Leachman,0.5138002665136382,0.4861997334863618,0.09503346447343577,8.0,1,21.0
7,6,Brooke Burke,0.4861997334863619,0.5138002665136381,0.16348412408688984,1.0,0,26.0
7,6,Warren Sapp,0.4861997334863619,0.5138002665136381,0.15953758062006532,2.0,0,25.0
7,6,Lance Bass,0.4861997334863619,0.5138002665136381,0.1534097274993807,3.0,0,27.0
7,6,Cody Linley,0.4861997334863619,0.5138002665136381,0.15290319267095734,4.0,0,23.0
7,6,Susan Lucci,0.4861997334863619,0.5138002665136381,0.15251782805169123,5.0,0,23.0
7,6,Maurice Greene,0.4861997334863619,0.5138002665136381,0.1251567908997776,6.0,0,21.0
7,6,Cloris Leachman,0.4861997334863619,0.5138002665136381,0.092990756170917,7.0,1,15.0
7,7,Brooke Burke,0.4605881432069186,0.5394118567930815,0.18707776790940223,1.0,0,30.0
7,7,Lance Bass,0.4605881432069186,0.5394118567930815,0.17196010269932366,2.0,0,25.0
7,7,Susan Lucci,0.4605881432069186,0.5394118567930815,0.17002092251471349,3.0,0,24.0
7,7,Cody Linley,0.4605881432069186,0.5394118567930815,0.1598675731420261,4.0,0,22.0
7,7,Maurice Greene,0.4605881432069186,0.5394118567930815,0.15958158992353189,5.0,0,25.0
7,7,Warren Sapp,0.4605881432069186,0.5394118567930815,0.15149204381063577,6.0,1,21.0
7,8,Brooke Burke,0.43991703973074653,0.5600829602692534,0.2231063177674415,1.0,0,27.5
7,8,Warren Sapp,0.43991703973074653,0.5600829602692534,0.21135091014275376,2.0,0,27.0
7,8,Lance Bass,0.43991703973074653,0.5600829602692534,0.20563896594277425,3.0,0,25.0
7,8,Cody Linley,0.43991703973074653,0.5600829602692534,0.18606682649681644,4.0,0,24.0
7,8,Maurice Greene,0.43991703973074653,0.5600829602692534,0.17383697964977468,5.0,1,24.0
7,9,Lance Bass,0.42503207991499947,0.5749679200850005,0.2736433872855237,1.0,0,28.5
7,9,Brooke Burke,0.42503207991499947,0.5749679200850005,0.25991910900314663,2.0,0,24.5
7,9,Warren Sapp,0.42503207991499947,0.5749679200850005,0.2483257850028431,3.0,0,24.5
7,9,Cody Linley,0.42503207991499947,0.5749679200850005,0.21811171870791443,4.0,1,23.0
7,10,Brooke Burke,0.4151716360042487,0.5848283639957512,0.37040940191350324,1.0,0,30.0
7,10,Lance Bass,0.4151716360042487,0.5848283639957512,0.31359869352187,3.0,1,27.5
7,10,Warren Sapp,0.4151716360042487,0.5848283639957512,0.3159919045639386,3.0,1,27.5
8,1,Chuck Wicks,0.5848283639957513,0.41517163600424867,0.08291442648589517,1.0,0,20.0
8,1,Melissa Rycroft,0.5848283639957513,0.41517163600424867,0.08274900206344546,2.0,0,23.0
8,1,Shawn Johnson,0.5848283639957513,0.41517163600424867,0.08274900206344546,2.0,0,23.0
8,1,Lil' Kim,0.5848283639957513,0.41517163600424867,0.08273711132842856,4.0,0,21.0
8,1,Gilles Marini,0.5848283639957513,0.41517163600424867,0.08205082622805009,5.0,0,24.0
8,1,David Alan Grier,0.5848283639957513,0.41517163600424867,0.08100618627121425,6.0,0,19.0
